id,lat,lon,perc_forest
3436,-5.6942,-79.7448,23.75
3438,-3.232,-79.281,61.1111111111111
3439,-4.35,-79.8,66.25
3440,-11.476,-69.519,74
3441,26.0899,-77.1987,73.375
3442,22.3212,-81.1667,88
3443,26.0364,-77.2569,49.2222222222222
3444,22.296,-81.15,59.25
3445,13.6925,-89.2528,76.2222222222222
3446,-27.1073,-49.1573,99.3
3447,-14.3834,-40.1001,84
3448,8.9167,-78.3947,8.11111111111111
3449,-27.0423,-49.2181,100
3450,39.6787,-120.3142,5.36363636363636
3451,63.7867,-151.6166,30.5625
3452,32.9063,-116.4733,38.125
3453,30.921,-115.637,2.77777777777778
3454,30.945,-115.558,41.1
3455,6.109,-75.549,100
3456,-0.017,-78.685,96
3457,-0.589,-77.877,100
3458,6.0742,-75.6092,77.6666666666667
3459,-17.9834,-64.2501,38.2222222222222
3460,18.3,-71.5666667,67.375
3461,18.2,-71.5333333,81.875
3462,18.2,-71.5333333,81.875
3463,16.05729,-61.6375,93.5
3465,-0.537,-77.4248,100
3466,-6.0859,-50.3394,100
3467,-6,-50.5,100
3468,-6.4166666667,-76.25,100
3469,-4.3206,-78.6581,100
3470,9.587,-83.79,100
3472,9.606,-83.766,76.6666666666667
3473,18.3293,-77.5614,100
3474,18.0997,-76.3386,78.375
3475,31.7056,-110.8769,73.4444444444445
3476,31.7772,-109.3121,42.4
3477,31.9328,-109.2634,30.3
3478,31.427052,-110.297413,53.125
3479,27.118,-108.723,67.8888888888889
3480,-4.2566,-79.2168,61.75
3481,-5.8333333333,-79.6666666667,46.8888888888889
3482,-3.233,-79.239,30.6666666666667
3483,-3.65,-80.167,96.5
3484,-4.3465,-80.4064,46.875
3485,31.988,-109.171,0
3486,38.7526,-108.0825,10.2222222222222
3487,43.6571,-103.4143,39.5
3488,40.6322,-115.3691,15.1111111111111
3489,50.0361,-120.6535,43.2
3490,44.8432,-93.3698,66.7272727272727
3491,40.0626,-75.1254,5.81818181818182
3492,34.8095,-94.1459,78.5555555555556
3493,39.107,-96.6085,34.6363636363636
3494,45.064,-73.1644,86.7272727272727
3495,-18.9533,48.4117,25.2222222222222
3496,-25.0089,46.3081,47.2
3497,-23.1194,43.6227,34.625
3498,-20.2125,44.3504,11
3499,-16.3051,46.812,79.3
3500,10.2931062,123.9020773,0
3501,9.1062,122.9877,65.75
3502,14.7821,120.302,100
3503,14.92824,121.030465,0
3504,14.1358,121.19,100
3505,10.4,123.1,100
3506,8.9139,98.5209,79
3507,4.39,102.4,100
3508,11.7042,92.7334,100
3509,11.5156,92.7116,100
3510,11.797488,92.7176571,100
3511,10.198,118.912,100
3512,10.1931,118.9084,100
3513,10.1891,118.9047,100
3514,9.97,118.67,100
3516,30.2677,78.0359,3.55555555555556
3517,9.8797,122.3745,0
3518,8.257,126.221,74.5555555555556
3519,1.4088,103.9545,3
3520,14.3657,121.0335,29.75
3521,44.2237585,0.6254383,28.4
3522,6.0401,116.712,76.5
3523,4.9767,117.7417,100
3524,4.7427,116.9757,100
3525,5.051262,117.977687,100
3526,5.4781,118.2214,96.4444444444445
3528,0.4218,127.9019,94
3529,6.4108,-1.203,37.125
3530,0.5126,123.9109,100
3531,1.5675,125.1595,66.6666666666667
3532,-2.9124,138.3838,69.5555555555556
3533,-2.4997,133.1694,100
3534,-5.9667,143.1001,75.875
3535,-5.374201,141.292419,0
3536,-7.7834,36.4995,94.9
3537,-7.9993,157.0484,100
3538,-8.0153,156.9466,78.6666666666667
3539,-16.2956,46.8146,100
3540,14.7655,120.2769,100
3541,14.8,120.26,0
3542,14.92824,121.030465,0
3543,17.5501,121.9501,100
3544,17.55,121.95,100
3545,-7.6092,127.363,100
3546,-9.7369,119.9381,84.125
3547,8.7201,99.6762,100
3548,-6.7461,106.5182,100
3549,4.4453,115.4971,100
3550,5.37,117.42,100
3551,5.051262,117.977687,100
3552,-3.36,126.66,100
3553,-8.1718,159.5958,77.75
3554,-8.039,157.0301,100
3555,-5.2743,141.2265,25.3333333333333
3556,-5.2178,141.2301,100
3557,-7.8317,114.4139,52.25
3558,4.4453,115.4971,100
3559,6.023,116.5453,100
3560,-0.9755,133.922,41.125
3561,-5.6334,142.9001,100
3562,-4.09,137.06,89.6666666666667
3563,-4.1331,138.73,53.1111111111111
3564,-5.9667,143.0501,97.7
3565,-6.0967,143.1045,100
3566,26.5871,93.4518,77
3567,26.9239,92.8812,100
3568,13.96667,104.88333,42.5
3570,14.6014606,108.2916225,2
3571,7.4554,126.1735,49.2222222222222
3572,11.0909,76.772,98.375
3573,15.3622,73.8918,45.6666666666667
3574,21.1697,70.6005,22.3333333333333
3575,10.3,77.25,73.8571428571429
3576,6.3079,81.4286,60.2222222222222
3577,-3.6107,143.6394,100
3578,-4.4152,136.9322,86.25
3579,13.9144,104.5538,32.375
3580,29.6488,118.233,17.6666666666667
3582,29.6031,79.5336,38.4444444444444
3583,20.0745,99.0979,88.7777777777778
3584,8.3034,126.1555,96.1111111111111
3585,-4.1273,137.0544,100
3586,-5.7667,143.9501,43.875
3587,-4.1393,138.7993,41.75
3588,-4.1081,138.7214,100
3589,-5.7912,143.9706,100
3590,1.5675,125.1595,66.6666666666667
3591,1.562,125.173,87.4
3592,-0.4631,121.8103,100
3593,-20.9699,55.4407,64.25
3594,-20.9667,55.4334,71
3595,-20.9623,55.4403,85.3333333333333
3596,-20.9623,55.4403,85.3333333333333
3597,-2.4997,133.1694,100
3598,-34.1227,150.233,99.2222222222222
3599,-34.5328,150.3974,44.6363636363636
3600,10.4,123.1,100
3601,-1.6225,137.7301,100
3602,-8.292,124.7214,69.5
3603,-7.6844,125.9549,98.1428571428571
3604,-8.4778,127.1764,100
3605,-9.7369,119.9381,84.125
3606,11.83333,108.61667,49.8888888888889
3607,11.8824,108.4055,100
3608,13.9667,104.8833,42.5
3609,13.7678257,105.406483240177,11.8888888888889
3610,-6.0814,141.5034,82
3611,-4.6202,136.983,83.6666666666667
3612,-5.954,141.288,89.25
3613,-1.5159,120.2301,100
3614,-16.805,145.635,99.5714285714286
3615,-31.9136,151.4892,100
3616,-10.4501,161.9501,0
3617,-16.139,145.4392,100
3618,-27.473,152.959,100
3619,-20.3939,57.4414,61.4444444444445
3620,-20.4126,57.4397,27
3621,-20.3945,57.4576,88.5
3622,-20.4428,57.4784,95
3623,-1.288,120.3094,100
3624,-1.5159,120.2301,100
3625,-1.32,120.3,100
3626,12.9781,-85.2378,96.2222222222222
3627,10.7089,-85.057,59.25
3628,8.285,-82.993,100
3629,-2.4042,-59.8673,100
3630,-2.028,-59.997,100
3631,-35.5876,142.0367,17.4444444444444
3632,-33.7544,139.9938,33.375
3633,-17.5206,145.4403,94.4444444444444
3634,-17.2944,145.5631,37
3635,-32.8339,150.2047,73.8
3636,-17.7251,145.5325,100
3637,-35.7501,144.9289,58.8
3638,-4.1337,138.7087,18
3639,-1.0683,133.9044,100
3640,-5.9501,143.0667,96.625
3641,-5.6334,142.9001,100
3643,6.0017,0.1024,8.25
3644,14.5088,-17.0696,11.6666666666667
3645,12.4674,-16.787,14.6666666666667
3646,14.5178,-17.0545,11.3333333333333
3647,11.7046,-2.8125,18.5555555555556
3648,-17.843,35.327,34.25
3649,-22.6454,45.3308,15.1
3650,8.765,38.97,0
3651,-6.836,37.662,0.625
3652,39.9226305,-74.718658761236,92.25
3653,41.313,-105.5787,2.66666666666667
3654,25.1425,-80.9255,42.625
3655,45.2463,-81.2994,29.1818181818182
3656,48.6611,-123.4114,4.7
3657,52.1096,5.8618,59.1818181818182
3658,37.0433,-106.4516,10.75
3659,23.589,-105.8694,75.125
3660,42.3544,0.1121,46.8888888888889
3661,56.2237,16.4231,67.4166666666667
3662,54.1247,-0.5679,0
3663,52.326,20.928,4.5
3664,56.1129,47.5784,11.5384615384615
3665,57.4928,-4.2465,30.8
3666,52.1232,4.3393,78.9230769230769
3667,-24.0821,151.3145,67
3668,-27.9417,145.4844,28
3669,-33.6998,150.7189,53.1
3671,47.8721,106.7144,1.1
3672,-3.1529,129.4773,100
3673,5.172,117.6345,100
3674,4.9634,117.8028,86
3676,-8.6424,119.9477,100
3677,45.398,4.2902,9.08333333333333
3678,61.4891,21.7934,0.533333333333333
3679,45.9827,43.5699,8.7
3680,53.1234,-1.9189,18.3636363636364
3681,-1.6225,137.7301,100
3683,-8.1539,124.7523,53.375
3684,9.1385,98.6199,57.875
3685,24.02152,121.1319927,31.3333333333333
3686,12.05993125,76.1541466537595,100
3687,6.96972,80.77,13.2857142857143
3688,52.2776,20.9679,9.83333333333333
3689,56.092,47.2613,33.25
3690,51.8079,0.7739,10.5384615384615
3691,48.2085,11.1489,10.4545454545455
3692,57.973318,-3.9758786,0.846153846153846
3693,21.01,-77.7198,92.7777777777778
3694,-17.5162,126.0751,64.75
3695,-2.4997,133.1694,100
3696,-0.9471,130.7952,100
3697,-26.7306,153.087,93.75
3698,-17.3771,145.5415,85.6666666666667
3699,25.9204,-80.1409,43.8888888888889
3700,34.7915,-92.3164,54.1111111111111
3701,15.5886,73.8765,16.3
3702,15.5442,73.7733,23.1
3704,-2.4997,133.1694,100
3705,-1.5159,120.2301,100
3706,0.9281,127.5623,74.5714285714286
3707,11.3473,107.1501,35.8888888888889
3708,3.693,101.746,100
3709,5.172,117.6345,100
3710,-18.94389,-46.9925,0
3711,-13.7656,-66.1005,9
3712,-20.2551,-46.4101,16.5
3713,-24.02,-55.28,0
3714,-14.147,-47.628,3.22222222222222
3715,-25.582,-63.235,32.1111111111111
3716,-30.58,-64.6889,30
3718,-30.1834,-57.4501,2.33333333333333
3719,-31.75,-52.28333,8.5
3720,-24.683,-65.406,12.75
3721,-20.1213,-55.9297,59
3722,-4.1146,-78.9648,100
3723,-12.6673,-72.9087,26
3724,11.9167,-69.9667,26.1428571428571
3725,-12.5304,-41.5757,19.25
3726,-5.0501,-42.5501,77.75
3727,-22.4508,-42.7735,93.875
3728,-20.123894,-44.219091,45.7777777777778
3729,-10.3046,-48.1371,98
3730,-21.8666666667,-42.5833333333,13.2222222222222
3731,-22.4179,-42.7379,97.8888888888889
3732,-22.5939,-43.4347,85
3733,-14.5439,-40.2688,73
3734,-12.7945,-71.3979,100
3735,-12.65,-71.2333333333,100
3736,-0.6742,-76.3978,88.1428571428572
3737,1.2598,-70.2367,6.875
3739,13.4501,-14.5667,12.125
3740,13.4448,-16.7237,2.57142857142857
3741,12.8729,-14.9542,17.4444444444444
3742,6.139,36.112,12.3333333333333
3743,-7.8805,36.0267,75.8571428571429
3744,-7.7834,36.4995,94.9
3745,-10.5932,33.6922,78.7777777777778
3746,-10.5932,33.6922,78.7777777777778
3747,-7.7834,36.4995,94.9
3748,-1.2051,36.857,17.3333333333333
3749,-33.2947,26.5107,14.2222222222222
3750,-25.8401,28.2612,1.33333333333333
3751,-1.409,29.577,28.625
3752,-33.639,18.425,15.9090909090909
3753,5.1935,-1.3328,83.2857142857143
3754,-0.989,29.616,76.3333333333333
3755,1.7158,31.5418,100
3756,0.2403,34.8684,100
3757,5.630336,-0.209084,17.875
3758,-33.7115,26.3607,92.5
3759,-32.7712,28.231,48.875
3760,-28.892887,31.449381,87.2222222222222
3761,-33.594,26.8969,4.55555555555556
3762,-3.3793,36.6348,5.625
3763,-17.9219,25.8371,15.625
3764,-0.5968,31.0106,17.875
3765,8.1829,34.5836,25.625
3766,-18.121929,21.581156,30.7777777777778
3767,-23.9884,31.5547,19.2222222222222
3768,-24.492149,31.082728,34.6
3769,-27.600394,32.217408,27.5555555555556
3770,-25.1564,28.217,18.25
3771,-25.3171,27.4355,10.8888888888889
3772,4.1939,9.2009,18
3773,6.2001,10.5189,27.3333333333333
3774,-22.9132,30.0861,29.125
3775,-28.9621,31.762,92.1111111111111
3776,-12.1786,37.5475,40.6666666666667
3777,-15.9572,35.6549,99.6666666666667
3778,0.2362,34.8653,100
3779,0.4752,30.2876,86.4444444444444
3780,8.1911,34.6448,17.375
3781,5.0681,-1.4225,11.8571428571429
3782,5.3843,-3.9838,1.25
3783,-3.3692,38.3428,98.2857142857143
3784,-1.2051,36.857,17.3333333333333
3785,8.533087,37.98134,13.125
3786,7.549915,38.680299,5.375
3787,-1.0272,37.2805,11.25
3788,-0.997,29.616,100
3789,-12.608,-69.076,100
3790,-4.2885,-70.2937,85.4444444444444
3791,8.5654,-83.5161,100
3792,8.7834,-82.9501,8.25
3793,9.4939,-84.048,75.75
3794,-2.5514,140.6501,100
3795,-5.9912,142.6706,94
3796,-5.8078,142.3084,100
3797,-11.4393,153.3741,100
3798,-12.09181,142.55933,42.375
3799,-9.405,147.275,16.125
3800,-21.965,113.944,6.3
3801,-26.4154,153.0839,60.4
3802,-31.7766,147.1702,40.4
3803,-27.9687,145.5428,24.125
3804,-16.8117,145.7259,12.5
3805,-19.4619,147.4806,60.3
3806,-16.202,145.3953,100
3807,-16.805,145.635,99.5714285714286
3808,-35.5876,142.0367,17.4444444444444
3809,-34.1184,150.1752,98.6
3810,-33.7544,139.9938,33.375
3811,-27.0223,153.1278,100
3812,-13.0278,130.9749,53.3333333333333
3813,-13.2225,-72.2259,36
3814,-11.5453,-74.8109,51.875
3815,-11.7948,-74.7756,17.6666666666667
3816,-13.6334,-72.9501,33.5
3817,-17.1528,-65.9084,100
3818,-14.7,-69.01666667,15.25
3819,-14.377,-69.4784,49.3333333333333
3820,-3.5742,-79.4268,0
3821,-5.8333333333,-79.5,15.1111111111111
3822,-4.36,-79.718,54.4444444444445
3823,-4.0364,-79.1931,68.375
3824,-7.395,-78.778,100
3825,-7.1656,-78.2456,18.4285714285714
3826,-9.1666666667,-77.6666666667,8.22222222222222
3827,-9.039715,-77.585449,0
3828,-10.6001,-76.7667,9.44444444444444
3829,-2.3175,-78.1207,37.5555555555556
3830,4.6501,-74.3834,46.75
3831,4.3883,-74.3205,57.125
3832,-10.6767,-75.3153,61.5555555555556
3833,5.9656,-61.3917,96.875
3834,5.9666666667,-61.4,100
3835,1.6996,-61.9189,100
3836,5.9656,-61.3917,96.875
3837,7.4421,-81.7323,100
3838,-0.0523,-78.7764,7.75
3839,0.1228,-78.9942,100
3840,8.815908,-82.485796,91.125
3841,5.8185,-76.2163,100
3842,-0.537,-77.4248,100
3843,-0.507,-76.457,100
3844,-3.2965,-60.215,94.7777777777778
3845,-9.5981,-55.932,81.375
3846,-0.6742,-76.3978,88.1428571428572
3847,11.0998,-74.0751,100
3848,11.1035,-74.0609,74.625
3849,11.1009,-74.072,100
3850,10.8967,-73.9682,44.3333333333333
3851,11.1,-74.1,97.2222222222222
3852,-16.8917,-67.1417,24
3853,-16.8917,-67.1417,24
3854,-11.5453,-74.8109,51.875
3855,-11.5453,-74.8109,51.875
3856,-13.1666666667,-72.3333333333,0
3857,-13.1026,-72.372,80.5714285714286
3858,-11.5453,-74.8109,51.875
3859,-3.646,-59.09,100
3860,-3.2431,-58.6401,100
3861,-29.0778,-49.9973,57.125
3862,-28.15,-55.84,78.3333333333333
3863,-28.9612,-51.7681,69.1111111111111
3864,-26.3834,-55.7667,100
3865,-28.1351,-55.6278,37.6666666666667
3866,-22.8588,-44.4714,72.375
3867,-22.4334,-44.6334,100
3868,-20.4556,-41.8085,54.2222222222222
3869,-22.3667,-44.7334,100
3870,-22.0409,-64.4387,41.8888888888889
3871,-30.856,-62.929,4.7
3872,-25.594,-63.264,8
3873,-17.903,-64.568,24.1111111111111
3874,-14.5,-40.25,21.5555555555556
3875,-3.7963,-40.9654,35.25
3876,-12.9097,-39.8433,23.8888888888889
3877,-7.2501,-39.5834,50.6666666666667
3878,-15.0334,-44.2501,28.8888888888889
3879,10.3495,-67.6843,100
3880,9.7031,-69.6048,100
3881,4.8528,-73.2676,36.75
3882,10.3492,-67.6851,100
3883,-34.8338,-55.95,15.3636363636364
3884,-34.234167,-58.886111,4.33333333333333
3886,-34.234167,-58.886111,4.33333333333333
3887,-3.660761,-73.167572,100
3888,-0.504,-76.406,35.7777777777778
3889,-3.6474,-73.2036,57
3890,-10.82705556,-66.04380556,50.125
3891,-16.7581,-56.8764,30.375
3892,-9.5981,-55.932,81.375
3893,-16.6209106,-56.7352137,21.3333333333333
3894,-0.242,131.0253,100
3895,-9.4667,147.3834,100
3896,-4.7021,145.4119,100
3897,-0.4174,130.7739,69.5555555555556
3898,-1.0683,133.9044,100
3899,-4.1081,138.7214,100
3900,-5.7303,143.9484,65
3901,-5.79,143.97,100
3902,-4.1299,138.7137,90.25
3903,-5.7667,143.9501,43.875
3904,-5.962,143.067,58
3905,-5.7923,143.9747,94.8
3906,-30.8545,25.7623,1.1
3907,0.863,-78.067,100
3908,6.2095,-8.1478,100
3909,5.3703,-1.3626,100
3910,7.5498,-11.3167,75.1111111111111
3911,5.3536,-1.384,95.1428571428571
3912,5.4018,-7.2423,100
3913,0.8257,30.1611,87.75
3914,3.3677,8.5144,84.625
3915,5.4018,-7.2423,100
3916,5.3703,-1.3626,100
3917,5.059,8.807,100
3918,0.5094,12.8016,100
3919,5.6832,8.2752,100
3920,0.8233,30.09,100
3921,5.059,8.807,100
3922,3.3802,11.4652,100
3923,1.6057,10.85,33.5
3924,1.0997,11.1998,100
3925,6.1819,-8.1251,100
3926,5.2748,-2.6467,100
3927,6.1,-1.35,100
3928,5.2877,-2.6417,100
3929,5.2963,-1.3948,61.2222222222222
3930,-6.7273,106.9711,100
3931,-6.7182,106.4901,100
3932,-6.6762,106.5164,100
3933,-6.5,107.3,92
3934,11.7779434,108.3019352,26.5
3935,11.8824,108.4055,100
3936,11.9216,108.3683,38.4444444444444
3937,11.9402416,108.4375758,1.33333333333333
3938,12.1127,108.6574,100
3939,-18.4444,47.9484,90.4444444444444
3940,-21.26,47.42,97.3333333333333
3941,-21.2401,47.3937,87.1111111111111
3942,-21.26,47.42,97.3333333333333
3943,12.48333,106.01667,0.111111111111111
3944,11.3473,107.1501,35.8888888888889
3945,17.0289,96.1033,46.2222222222222
3946,6.0891,10.2934,78
3947,-21.26,47.42,97.3333333333333
3948,-21.2617,47.4228,100
3949,-21.2617,47.4228,100
3950,-21.26,47.42,97.3333333333333
3951,-21.2601,47.4201,97.3333333333333
3952,3.701,101.748,91.5714285714286
3953,4.386,102.401,64.3333333333333
3954,-9.7369,119.9381,84.125
3955,20.1527,96.3978,63.5555555555556
3956,4.9767,117.7417,100
3957,-1.5159,120.2301,100
3958,-1.5159,120.2301,100
3959,1.35,124.8664,89.75
3960,-1.3256,120.3089,93
3961,-5.2673,119.8734,92.625
3962,-20.25,-46.6166666667,15
3963,-21.7641,-44.7088,37.3
3964,-18.098866,-52.874451,20.8
3966,-33.3209,-70.4601,19.5
3967,-32,-71,0
3969,-42.168238,-71.638412,0
3970,-36.9109,-71.4187,40.6666666666667
3971,-9.31889,-36.47111,1.25
3972,-7.6167,-35.5001,62.25
3973,12.05,108.45,100
3974,12.05,108.45,100
3975,12.05,108.45,100
3976,12.0257,108.4395,100
3977,27,88.7001,100
3978,3.712,101.7381,57.5555555555556
3979,27.1001,92.4001,100
3980,27.1301,90.6839,100
3981,28.1475657036333,97.4904785491526,0
3982,4.6105,-52.2793,100
3983,1.2598,-70.2367,6.875
3984,0.883,-78.8,89
3985,17.0853,-88.9827,75
3986,9.0496,-79.6342,32.3333333333333
3987,-10.69338889,-65.445,100
3988,5.3583,-53.5484,100
3989,-1.095,-52.653,100
3990,-4.4689,-59.5548,96
3991,-1.9778,-60.0239,85.375
3992,44.3211,-78.3264,0.444444444444444
3993,34.3751,-89.53,41.7777777777778
3994,31.9237,-81.0559,8
3995,29.6884,-95.4228,0.333333333333333
3996,30.4334,-91.1667,12.6666666666667
3997,38.0188,-119.1633,7.63636363636364
3998,19.263,-99.227,37.2222222222222
3999,-32.1503,-52.7364,13.4
4000,9.8,-69.6,26.875
4001,-3.7334,-40.9834,20.375
4002,-21.4927777777778,-65.07,0
4003,-25.8667,-54.1667,100
4004,-4.4689,-59.5548,96
4005,16.7,-91.0833333333,100
4006,10.709,-85.057,59.25
4007,0.9562,-78.5484,79.1111111111111
4008,19.499,-105.04,99.1111111111111
4009,15.6656,-96.5267,46.2222222222222
4010,18.8203,-103.9025,11.7777777777778
4012,13.5041,-89.4872,52.4444444444444
4013,6.066667,-77.38333,97.8669527896996
4014,7.8273,-72.6175,97.2857142857143
4015,8.2594,-77.7761,55.375
4016,9.505,-75.369,38.7777777777778
4017,21.536,-105.2951,56.7
4018,-29.4799,-50.1732,84
4019,-27.6253,-48.8842,100
4020,-24.2056,-46.9164,100
4021,-27.5131946,-55.1032359,51.4444444444445
4022,-24.178,-46.947,85.4
4023,5.5167,-55.2167,100
4024,0.7121,-51.4159,9.88888888888889
4025,1.483,-61.0109,100
4027,-21.05,-56.563,64.9
4028,-22.051,-63.71,96.75
4029,-8.8878,-62.2945,100
4030,-28.0068,-50.8742,74.5555555555556
4032,-14.1293,-47.7209,23
4033,-18.098866,-52.874451,20.8
4034,-19.3001,-43.5917,17.5
4035,-15.6421,-57.1899,80.375
4036,-23.80822,-56.2802026324591,0
4037,-12.5798,-70.5666,100
4038,-16.3811,-56.3503,48.5555555555556
4039,-15.1274,-56.6437,87.25
4040,-23.80822,-56.2802026324591,0
4041,-27.5806093,-56.2909143,21.7777777777778
4042,-3.8163,-40.8794,9.5
4043,-9.7398,-40.4448,10
4044,-4.7334,-37.4501,22.875
4045,-15.6626,-48.017,36.7777777777778
4046,-9.172,-61.945,11.5
4047,-4.5373,-61.1606,70.625
4048,14.84,-87.882,98.3333333333333
4049,19.5209,-96.9418,10.5555555555556
4050,25.7581,-98.7098,24
4051,20.491,-87.7315,77.4444444444444
4052,13.7672,-88.1889,75.125
4053,13.9641,-87.1881,24.25
4054,9.832,-83.5639,75.625
4055,18.0024,-94.5653,1.375
4056,17.9635,-94.4937,0
4057,19.516,-96.938,82.875
4058,-5.6942,-79.7448,23.75
4059,20.7413,-105.3047,9.88888888888889
4060,-1.7874,-77.8326,60.5
4061,5.76,-72.2,42.5
4062,5.78,-72.2,83.375
4063,-12.838554,-69.294548,98.3333333333333
4064,-12.9137,-71.4053,29.75
4065,4.6717,-75.6283,100
4066,8.6071,-71.053,100
4067,4.66481,-75.63287,100
4069,6.3001,-72.7167,12.8
4070,-27.2624,-54.1894,60.875
4071,-24.5692,-50.2661,14.4444444444444
4072,-30.2561,-57.5979,5.77777777777778
4073,-32.1503,-52.7364,13.4
4074,-34.1826053,-58.2512641156751,44.7
4075,4.5167,-73.7501,27.4444444444444
4076,1.2261,-76.93,39.8571428571429
4077,5.5375,-75.8034,100
4079,6.3001,-72.7167,12.8
4081,14.5716,-88.6667,100
4083,17.1739,-96.6045,57.375
4084,17.1634,-96.5964,96.2222222222222
4085,17.238,-96.718,93.1111111111111
4086,1.3001,-78.0834,100
4087,5.2431,-76.0964,100
4088,5.812,-76.1848,100
4089,0.863,-78.067,100
4090,0.789,-78.135,100
4091,16.1009,-91.68,87.125
4092,14.149,-87.4106,69.7777777777778
4093,-3.5742,-79.4268,0
4094,-0.0431,-78.7376,100
4095,-4.487,-79.151,51
4096,-2.6,-78.7,29.125
4097,-3.8162,-79.4964,46.125
4102,36.366424,138.592392,90.5555555555556
4103,35.366178,138.78625,92.5454545454546
4104,42.5275,130.692,56.9
4105,20.4584,-86.9614,100
4106,4.351,-74.652,47.2222222222222
4107,7.4421,-81.7323,100
4108,3.6167,-53.2001,100
4109,-22.394,-42.501,91.5555555555556
4110,3.4853,-76.6178,100
4111,0.555,-77.53,61.375
4112,-0.577,-77.8739,77.75
4113,5.8023,-73.5168,49.5555555555556
4114,3.5284,-76.7425,86.125
4115,5.6709,-67.5551,92.375
4116,11.1706,-84.2342,100
4117,-1.7375,-51.4556,95
4118,4.94179,-55.171752,100
4119,8.7802,-82.2044,69.2857142857143
4120,-12.7945,-71.3979,100
4121,-12.889,-71.399,100
4122,-12.3,-70.8,100
4123,-10.8954,-68.3632,100
4124,-11.476,-69.519,74
4125,5.8762,117.9448,81.625
4126,-1.1167,116.8167,100
4127,11.3473,107.1501,35.8888888888889
4128,5.0224,117.7464,100
4129,-6.5998,106.7962,78.75
4130,19.9114,99.0444,92.25
4131,4.9767,117.7417,100
4132,5.0224,117.7464,100
4133,0.4,114.1,100
4134,4.9767,117.7417,100
4135,4.9767,117.7417,100
4136,12.9,99.6,0
4137,20.3583,105.6006,100
4138,-5.0685,104.0258,100
4139,18.2132,104.8341,36.3333333333333
4140,20.93333,106.36667,0
4141,20.3583,105.6006,100
4142,22.427,114.1819,100
4143,22.4107026,105.722867615312,74.8888888888889
4144,14.0188227193007,103.213256844319,6.55555555555556
4145,17.55,121.95,100
4146,-1.5159,120.2301,100
4147,-1.3256,120.3089,93
4148,-1.475,120.1889,100
4149,-1.5159,120.2301,100
4150,-1.3256,120.3089,93
4151,-10.011,123.803,62
4152,-10.563422,123.325653,39.7777777777778
4153,9.384032,118.300781,100
4154,10.1776,118.8935,100
4155,9.3697,118.2891,100
4156,27.0223,92.4139,100
4157,9.108,98.4771,100
4158,27.9508,96.3918,100
4159,1.3692,124.833,61.5
4160,-0.4034,121.9864,100
4161,-0.441,121.818,94.25
4162,-1.375,120.32,76.8571428571429
4163,15.3132,74.5451,100
4164,26.5871,93.4518,77
4165,27.5649,84.4736,90
4166,26.4073841,93.2551303,100
4167,20.1527,96.3978,63.5555555555556
4168,29.6017,102.8978,90.125
4169,11.448,108.0641,100
4170,27.1001,92.4001,100
4171,29.4017,79.1326,10.1
4172,21.2333,93.9167,100
4173,9.1062,122.9877,65.75
4174,3.3367,101.2439,84.125
4175,8.06667,98.91667,0
4176,4.4667,117.917,100
4177,9.2062,124.6931,49.375
4178,0.7784,124.4009,70.125
4179,4.9767,117.7417,100
4180,4.9767,117.7417,100
4181,5.0224,117.7464,100
4182,4.9767,117.7417,100
4183,4.4001,117.9001,100
4184,26.0035,76.4917,52.25
4185,4.386,102.401,64.3333333333333
4186,10.3,77.25,73.8571428571429
4187,5.4626,118.2526,87
4188,5.4896,118.2321,100
4189,4.433,102.436,91.1
4190,-6.7461,106.5182,100
4191,4.9767,117.7417,100
4192,14.6014606,108.2916225,2
4193,27.1001,92.4001,100
4194,18.7439,108.8442,79.1111111111111
4195,8.05,-61.6666666667,100
4196,-9.45,-55.9,100
4197,-2.55,-77.9,86.125
4198,5.9656,-61.3917,96.875
4199,-0.6873,-77.5992,93.5555555555556
4200,10.312152,-84.072501,100
4201,0.517,-79.2,100
4202,9.221621,-79.400678,57
4203,-3.6667,-79.6501,43.1111111111111
4204,5.716,-75.2583,95.375
4205,-5.3167,-78.6667,74.1111111111111
4206,4.7337,-75.5878,57.6
4207,-5.7025,-77.8307,53.125
4208,-14.2334,-69.2834,85.25
4209,-16.3834,-56.6167,18.75
4210,-11.0362,-65.7375,11.6
4211,-18.098866,-52.874451,20.8
4212,-18.9439,-46.9923,0
4213,-23.80822,-56.2802026324591,0
4214,-0.6742,-76.3978,88.1428571428572
4215,-5.311,-76.294,55.8888888888889
4216,-1.8817,-75.1959,100
4217,1.154,-78.851,47.6666666666667
4218,0.472,-79.2139,92.875
4220,-5.311,-76.294,55.8888888888889
4222,3.656,-73.718,3.125
4223,2.667,-72.615,100
4224,-9.5981,-55.932,81.375
4225,-12.569167,-70.100111,97
4226,5.1311,-75.9492,74.1111111111111
4227,6.3001,-72.7167,12.8
4228,4.6501,-74.3834,46.75
4229,9.166,-79.404,33.25
4230,7.838,-76.486,48.5555555555556
4231,-24.8874,150.9657,100
4232,9.2812,123.2076,81.125
4233,10.4,123.1,100
4234,9.2445975,123.1777331,100
4235,10.4092,123.132,0
4237,-34.6757,150.7072,97.8888888888889
4238,-34.6771,150.7243,100
4239,-34.6793,150.7093,100
4240,-28.2287,153.136,75
4241,-38.6459,143.0717,35.1
4242,-38.457,144.1089,1.5
